ID,UUID,Revision ID,Language,Content type,Revision create time,Revision user,Revision log message,Published,Authored by,Name,Authored on,Changed,Promoted to front page,Sticky at top of lists,Default translation,Default revision,Revision translation affected,URL alias,Menu link,Task Description,Feeds item,Active,Comments,Contact,Data Update Responsibility,Dataset Based on,Dataset License,Dataset Extent,Dataset Review Period,Dataset Type,Deliverable,Dependants,Downloadable,ECHOES Classification,ECHOES ID,id,Input Format,Inspire Theme,Layer,Lineage Statement,Mapping Service Format,Notes,Progress,Link to code repository using data,Required Data,Scale/Resolution,Schema,Source Providers,Spatial Reference System,Store,Table,Tag(s),Time Period,Type,Update Frequency,Viewable,Web Service URL,WorkSpace
160,838ba1f6-8c6d-4b1f-bb5a-e657d974e4d1,231,en,dataset,1687771825,69,,,69,Dry Days Sub 0.5mm,1687771825,1687771825,,,1,1,1,/dataset/dry-days-sub-05mm,,"<p>Environmental Variables for January 2003 through to August 2019 (200 months)</p>
",,1,2,,,,,,,21,11,,,,127,,,,,,,,,,,,,,,,,91|90,,53,,1,,
161,82a21a6c-9daf-4bac-8d9c-0000aa8c95ee,232,en,dataset,1687772096,69,,,69,Frost days (days where min temp < 0 degrees C),1687772096,1687772096,,,1,1,1,/dataset/frost-days-days-where-min-temp-0-degrees-c,,"<p>Environmental Variables for January 2003 through to August 2019 (200 months)</p>
",,1,2,,,,,,,21,11,,,,128,,,,,,,,,,,,,,,,,91|90,,53,,1,,
162,bb378035-3415-4365-9ad6-1ccac4953938,233,en,dataset,1687772207,69,,,69,Total Precipitation,1687772207,1687772207,,,1,1,1,/dataset/total-precipitation,,"<p>Environmental Variables for January 2003 through to August 2019 (200 months)</p>
",,1,2,,,,,,,21,11,,,,129,,,,,,,,,,,,,,,,,91|90,,53,,1,,
163,39968754-e73c-4142-ba5b-96d486214624,234,en,dataset,1687776232,69,,,69,Cefni - Field Survey Data,1687776232,1687776232,,,1,1,1,/dataset/cefni-field-survey-data,,"<p>Field Survey Data from the Cefni area.</p>
",,1,2,,,,,,,96,10,,,,130,,,,,,,,,,,,,,,,,90,,53,,,,
164,ac4acc87-00ee-41f7-be5a-44fe1e4b2fbf,235,en,dataset,1687776287,69,,,69,Malltreath - Field Survey Data,1687776287,1687776287,,,1,1,1,/dataset/malltreath-field-survey-data,,"<p>Field Survey Data from the Malltreath area.</p>
",,1,2,,,,,,,96,10,,,,131,,,,,,,,,,,,,,,,,90,,53,,1,,
165,fa8fa3e5-aa2a-4a24-814e-111e6ec9f573,236,en,dataset,1687787378,69,,,69,Species - Atlas Observations - GB,1687787378,1687787378,,,1,1,1,/dataset/species-atlas-observations-gb,,"<p>Atlas Observations for Great Britain</p>
",,1,2,,,,,,,21,9,,,,132,,,,,,,,,,,,,,,,,91|90,,53,,,,
166,b0405c72-c6c9-488f-b4b0-6afa59b06c90,237,en,dataset,1687787547,69,,,69,Species - Atlas Observations - IRE,1687787547,1687787547,,,1,1,1,/dataset/species-atlas-observations-ire,,"<p>Atlas Observations - Ireland</p>
",,1,2,,,,,,,21,9,,,,133,,,,,,,,,,,,,,,,,91,,53,,1,,
167,ac25b74f-f7fa-43e9-a0ea-7fcc03b765ac,238,en,dataset,1687787659,69,,,69,Atlas Presence/Absence - GB,1687787659,1687787659,,,1,1,1,/dataset/atlas-presenceabsence-gb,,"<p>Atlas Presence/Absence - Great Britain</p>
",,1,2,,,,,,,21,9,,,,134,,,,,,,,,,,,,,,,,90,,53,,1,,
168,3853c0f0-472a-4833-9794-1716663a55a9,239,en,dataset,1687787696,69,,,69,Atlas Presence/Absence - IRE,1687787696,1687787696,,,1,1,1,/dataset/atlas-presenceabsence-ire,,"<p>Atlas Presence/Absence - Ireland</p>
",,1,2,,,,,,,21,9,,,,135,,,,,,,,,,,,,,,,,91,,53,,1,,
169,4ff4bcd6-101d-4782-af8d-6e280713509a,240,en,dataset,1687787922,69,,,69,Curlew distribution 1995 - 2015,1687787922,1687787922,,,1,1,1,/dataset/curlew-distribution-1995-2015,,"<p>Curlew distribution 1995 - 2015</p>
",,1,2,,,,,,,21,9,,,,136,,,,,,,,,,,,,,,,,91|90,,53,,1,,
170,fe57e91a-d85a-4686-9833-8f62767e32f7,241,en,dataset,1687787996,69,,,69,Curlew Probability Maps,1687787996,1687787996,,,1,1,1,/dataset/curlew-probability-maps,,"<p>A probability prediction maps based on generalized linear models for the CORINE land cover classes and the curlew observation data. For each of the three CORINE data sets 2006, 2012 and 2018, a GeoTIFF is prepared based on sets of particular months. The output is probability of a curlew sighting from very low, low, medium and high.<br />
<br />
<strong>Note</strong><br />
The output is of a rough - and - ready model. Future improvements consist refinement of model and the inclusion of climate information - the models are based purely on land cover classes.</p>
",,1,2,,,,,,,21,9,,,,137,,,,,,,,,,,,,,,,,91|90,,53,,1,,
171,82e64ca9-49e2-41d7-9942-96b6ee97c985,242,en,dataset,1687788057,69,,,69,Curlew Probability Maps Final,1687788057,1687788057,,,1,1,1,/dataset/curlew-probability-maps-final,,"<p>A probability prediction maps based on generalized linear models for the CORINE land cover classes and the curlew observation data. For each of the three CORINE data sets 2006, 2012 and 2018, a GeoTIFF is prepared based on sets of particular months. The output is probability of a curlew sighting from very low, low, medium and high.<br />
<br />
<strong>Note</strong><br />
The output is of a rough - and - ready model. Future improvements consist refinement of model and the inclusion of climate information - the models are based purely on land cover classes.</p>
",,1,2,,,,,,,21,9,,,,138,,,,,,,,,,,,,,,,,91|90,,53,,1,,
172,4e5034b7-f120-4f08-8f0c-deda9979fdaf,243,en,dataset,1687788096,69,,,69,Curlew vs CORINE 2006 - Monthly fits,1687788096,1687788096,,,1,1,1,/dataset/curlew-vs-corine-2006-monthly-fits,,"<p>Curlew sightings vs CORINE 2006 fitted monthly</p>
",,1,2,,,,,,,21,9,,,,139,,,,,,,,,,,,,,,,,91|90,,53,,1,,
173,8f9e2d48-fed3-4d45-9969-54849e74b766,244,en,dataset,1687788736,69,,,69,Curlew Survey Data -Ballyteige - YrAEP,1687788736,1687788736,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraep,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,140,,,,,,,,,,,,,,,,,91,,53,,1,,
174,1819d408-40c3-4aaf-8f3c-d0790fa85575,245,en,dataset,1687789118,69,,,69,Curlew Survey Data -Ballyteige - YrAET,1687789118,1687789118,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraet,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,141,,,,,,,,,,,,,,,,,91,,53,,1,,
175,0c38ccc5-10f1-478d-bc4a-daff600e6ba7,246,en,dataset,1687789194,69,,,69,Curlew Survey Data -Ballyteige - YrAEU,1687789194,1687789194,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraeu,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,142,,,,,,,,,,,,,,,,,91,,53,,1,,
176,e2a41539-b4ed-426d-8ccb-6ab6a1de79a5,247,en,dataset,1687789991,69,,,69,Curlew Survey Data -Ballyteige - YrAEV,1687789991,1687790007,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraev,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,143,,,,,,,,,,,,,,,,,91,,53,,1,,
177,ff06cef5-70e0-4293-93d1-c6718ebdbad1,248,en,dataset,1687790031,69,,,69,Curlew Survey Data -Ballyteige - YrAEX,1687790031,1687790031,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraex,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,144,,,,,,,,,,,,,,,,,91,,53,,1,,
178,55fd0799-1ad5-45b3-9d05-ccd33de598b1,249,en,dataset,1687790056,69,,,69, Curlew Survey Data -Ballyteige - YrAEA,1687790056,1687790055,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraea,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,145,,,,,,,,,,,,,,,,,91,,53,,1,,
179,0679e29c-2d13-4437-9b2e-2859bc3e6434,250,en,dataset,1687790095,69,,,69,Curlew Survey Data -Ballyteige - YrAEC,1687790095,1687790166,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraec,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,146,,,,,,,,,,,,,,,,,91,,53,,1,,
180,090e91ce-00da-4bb4-94ae-bdd30c13529c,251,en,dataset,1687790137,69,,,69,Curlew Survey Data -Ballyteige - YrAHA,1687790137,1687790176,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yraha,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,147,,,,,,,,,,,,,,,,,91,,53,,1,,
181,09140baf-be95-4b00-8054-8750c5b6ac27,252,en,dataset,1687790280,69,,,69,Curlew Survey Data -Ballyteige - YrAHE,1687790280,1687790280,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yrahe,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,148,,,,,,,,,,,,,,,,,91,,53,,1,,
182,d0a18be1-d08f-4cd8-aa12-3565f7aa63aa,253,en,dataset,1687790311,69,,,69,Curlew Survey Data -Ballyteige - YrAHH,1687790311,1687790311,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yrahh,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,149,,,,,,,,,,,,,,,,,91,,53,,1,,
183,deee05ce-46af-4003-9beb-b371833d6647,254,en,dataset,1687790341,69,,,69,Curlew Survey Data -Ballyteige - YrAHN,1687790341,1687790341,,,1,1,1,/dataset/curlew-survey-data-ballyteige-yrahn,,"<p>Curlew tracking data - Ballyteige</p>
",,1,2,,,,,,,96,10,,,,150,,,,,,,,,,,,,,,,,91,,53,,1,,
184,5fa4b427-721c-475d-a80f-f8a737e727da,255,en,dataset,1687790530,69,,,69,Curlew vs CORINE 2006 - Residuals - January,1687790530,1687790530,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-january,,"<p>Curlew vs CORINE 2006 - monthly residuals - January</p>
",,1,2,,,,,,,21,9,,,,151,,,,,,,,,,,,,,,,,91|90,,53,,1,,
185,635f9421-cf57-49e3-90b6-8b6237f0d855,256,en,dataset,1687790563,69,,,69,Curlew vs CORINE 2006 - Residuals - February,1687790563,1687790573,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-february,,"<p>Curlew vs CORINE 2006 - monthly residuals - February</p>
",,1,2,,,,,,,21,9,,,,152,,,,,,,,,,,,,,,,,91|90,,53,,1,,
186,d0a6e0ae-cded-46fd-9658-f0932f55bd5a,257,en,dataset,1687790593,69,,,69,Curlew vs CORINE 2006 - Residuals - March,1687790593,1687790593,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-march,,"<p>Curlew vs CORINE 2006 - monthly residuals - March</p>
",,1,2,,,,,,,21,9,,,,153,,,,,,,,,,,,,,,,,91|90,,53,,1,,
187,c85f8059-0fc6-4d4e-8b13-e740072facc8,258,en,dataset,1687790614,69,,,69,Curlew vs CORINE 2006 - Residuals - April,1687790614,1687790613,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-april,,"<p>Curlew vs CORINE 2006 - monthly residuals - April</p>
",,1,2,,,,,,,21,9,,,,154,,,,,,,,,,,,,,,,,91|90,,53,,1,,
188,de0f767a-046c-4b87-93af-0c736365506f,259,en,dataset,1687790640,69,,,69,Curlew vs CORINE 2006 - Residuals - May,1687790640,1687790640,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-may,,"<p>Curlew vs CORINE 2006 - monthly residuals - May</p>
",,1,2,,,,,,,21,9,,,,155,,,,,,,,,,,,,,,,,91|90,,53,,1,,
189,618c3317-e517-4fd2-9e60-079a7fab58ad,260,en,dataset,1687790660,69,,,69,Curlew vs CORINE 2006 - Residuals - June,1687790660,1687790660,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-june,,"<p>Curlew vs CORINE 2006 - monthly residuals - June</p>
",,1,2,,,,,,,21,9,,,,156,,,,,,,,,,,,,,,,,91|90,,53,,1,,
190,1fbfffda-4679-4b38-8a94-4fcb00f3f18d,261,en,dataset,1687790673,69,,,69,Curlew vs CORINE 2006 - Residuals - July,1687790673,1687790682,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-july,,"<p>Curlew vs CORINE 2006 - monthly residuals - July</p>
",,1,2,,,,,,,21,9,,,,157,,,,,,,,,,,,,,,,,91|90,,53,,1,,
191,74a87e21-d58d-4a13-9ed2-9804a099f53d,262,en,dataset,1687790703,69,,,69,Curlew vs CORINE 2006 - Residuals - August,1687790703,1687790703,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-august,,"<p>Curlew vs CORINE 2006 - monthly residuals - August</p>
",,1,2,,,,,,,21,9,,,,158,,,,,,,,,,,,,,,,,91|90,,53,,1,,
192,595905f4-e305-4878-99c3-4d05521eacf2,263,en,dataset,1687790721,69,,,69,Curlew vs CORINE 2006 - Residuals - September,1687790721,1687790730,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-september,,"<p>Curlew vs CORINE 2006 - monthly residuals - September</p>
",,1,2,,,,,,,21,9,,,,159,,,,,,,,,,,,,,,,,91|90,,53,,1,,
193,4093ec7b-8d0f-49ef-bdae-c175494a93af,264,en,dataset,1687790755,69,,,69,Curlew vs CORINE 2006 - Residuals - October,1687790755,1687790755,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-october,,"<p>Curlew vs CORINE 2006 - monthly residuals - October</p>
",,1,2,,,,,,,21,9,,,,160,,,,,,,,,,,,,,,,,91|90,,53,,1,,
194,bcd021aa-1c7f-459e-9c47-cb0e48580e48,265,en,dataset,1687790777,69,,,69,Curlew vs CORINE 2006 - Residuals - November,1687790777,1687790777,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-november,,"<p>Curlew vs CORINE 2006 - monthly residuals - November</p>
",,1,2,,,,,,,21,9,,,,161,,,,,,,,,,,,,,,,,91|90,,53,,1,,
195,06792ecb-8b34-407e-a85f-5c47fc1e9294,266,en,dataset,1687790795,69,,,69,Curlew vs CORINE 2006 - Residuals - December,1687790795,1687790795,,,1,1,1,/dataset/curlew-vs-corine-2006-residuals-december,,"<p>Curlew vs CORINE 2006 - monthly residuals - December</p>
",,1,2,,,,,,,21,9,,,,162,,,,,,,,,,,,,,,,,91|90,,53,,1,,
196,c4dfe6dd-cfca-4f5e-b7f2-8980a1407031,267,en,dataset,1687790880,69,,,69,Goose Data - Daily - day and night,1687790880,1687790880,,,1,1,1,/dataset/goose-data-daily-day-and-night,,"<p>As part of the ECHOES project, PathTrack GPS tags were deployed on non-breeding Greenland White-fronted Geese that were caught and tagged under appropriate licences (BTO and NPWS). The location points from the GPS tags were summarised to 1km grid squares. The relative importance (within the scope of the GPS tag deployments) for each 1km grid square has been summarised per day/night (the change from day to night was defined by ‘civil twilight’).</p>

<p>GPS deployments and data analysis has been led by the British Trust for Ornithology.</p>
",,1,2,,,,,,,96,10,,,,163,,,,,,,,,,,,,,,,,90,,53,,1,,
197,60d54605-d232-42ea-87f9-5047c5e5d743,268,en,dataset,1687790914,69,,,69,Goose Data - Day - Summary,1687790914,1687790914,,,1,1,1,/dataset/goose-data-day-summary,,"<p>As part of the ECHOES project, PathTrack GPS tags were deployed on non-breeding Greenland White-fronted Geese that were caught and tagged under appropriate licences (BTO and NPWS). The location points from the GPS tags were summarised to 1km grid squares. The relative importance (within the scope of the GPS tag deployments) for each 1km grid square has been summarised per day/night (the change from day to night was defined by ‘civil twilight’).</p>

<p>GPS deployments and data analysis has been led by the British Trust for Ornithology.</p>
",,1,2,,,,,,,96,10,,,,164,,,,,,,,,,,,,,,,,90,,53,,1,,
198,b410cda6-f6f2-41b1-ac73-16886e4bb084,269,en,dataset,1687790926,69,,,69,Goose Data - Night - Summary,1687790926,1687790968,,,1,1,1,/dataset/goose-data-night-summary,,"<p>As part of the ECHOES project, PathTrack GPS tags were deployed on non-breeding Greenland White-fronted Geese that were caught and tagged under appropriate licences (BTO and NPWS). The location points from the GPS tags were summarised to 1km grid squares. The relative importance (within the scope of the GPS tag deployments) for each 1km grid square has been summarised per day/night (the change from day to night was defined by ‘civil twilight’).</p>

<p>GPS deployments and data analysis has been led by the British Trust for Ornithology.</p>
",,1,2,,,,,,,96,10,,,,165,,,,,,,,,,,,,,,,,90,,53,,1,,
199,3a7d1040-9fda-4c77-ba11-b7f58c9c1a0e,270,en,dataset,1687791034,69,,,69,Mean air temperature - (RCP4.5),1687791034,1687791034,,,1,1,1,/dataset/mean-air-temperature-rcp45,,"<p>Daily average air temperature valid for a grid cell at the height of 2m above the surface, averaged over the year. The temperature statistics are calculated, either for the season winter and summer or for the whole year, based on a bias-adjusted EURO-CORDEX dataset. The statistics are averaged for 30 years as a smoothed average from 1971 to 2100. This results in a timeseries covering the period from 1986 to 2085. Finally, the timeseries are averaged for the model ensemble and the standard deviation to this ensemble mean is provided.</p>
",,1,2,,,,,,,21,86,,,,166,,,,,,,,,,,,,,,,,91|90,,53,,1,,
200,de973b4a-a92d-43da-9b33-f093550606ce,271,en,dataset,1687791128,69,,,69,Mean air temperature - (RCP8.5),1687791128,1687791128,,,1,1,1,/dataset/mean-air-temperature-rcp85,,"<p>Daily average air temperature valid for a grid cell at the height of 2m above the surface, averaged over the year. The temperature statistics are calculated, either for the season winter and summer or for the whole year, based on a bias-adjusted EURO-CORDEX dataset. The statistics are averaged for 30 years as a smoothed average from 1971 to 2100. This results in a timeseries covering the period from 1986 to 2085. Finally, the timeseries are averaged for the model ensemble and the standard deviation to this ensemble mean is provided.</p>
",,1,2,,,,,,,21,86,,,,167,,,,,,,,,,,,,,,,,91|90,,53,,1,,
201,5b17c0a1-3b1d-42f3-8193-b30989a32f27,272,en,dataset,1687791305,69,,,69,Dry days - annual sum (RCP4.5),1687791305,1687791305,,,1,1,1,/dataset/dry-days-annual-sum-rcp45,,"<p>Dry days variable from the CMIP5 climate projections. The variable shows the number of days within a year where total daily precipitation does not exceed 2 mm.</p>
",,1,2,,,,,,,21,86,,,,168,,,,,,,,,,,,,,,,,91|90,,53,,1,,
202,e2194e91-879e-470c-af10-7b33eb028ba2,273,en,dataset,1687791321,69,,,69,Dry days - annual sum (RCP8.5),1687791321,1687791320,,,1,1,1,/dataset/dry-days-annual-sum-rcp85,,"<p>Dry days variable from the CMIP5 climate projections. The variable shows the number of days within a year where total daily precipitation does not exceed 2 mm.</p>
",,1,2,,,,,,,21,86,,,,169,,,,,,,,,,,,,,,,,91|90,,53,,1,,
203,fe74d425-eee1-4045-80e6-e413a6c71358,274,en,dataset,1687791949,69,,,69,Volumetric soil water (RCP4.5),1687791949,1687791949,,,1,1,1,/dataset/volumetric-soil-water-rcp45,,"<p>Volumetric soil water layer 1 annual mean variable from the CMIP5 climate projections. The variable shows the volume of water in soil layer 1 (0-7cm, the surface is at 0 cm) averaged over the year. The ECMWF Integrated Forecasting System model has a four-layer representation of soil; Layer 1: 0-7 cm; Layer 2: 7-28 cm; Layer 3: 28-100 cm; Layer 4: 100-289 cm. The volumetric soil water is associated with the soil texture (or classification), soil depth, and the underlying groundwater level.</p>
",,1,2,,,,,,,21,86,,,,170,,,,,,,,,,,,,,,,,91|90,,53,,1,,
204,459c7965-6096-403b-b674-5a8b62d30f4d,275,en,dataset,1687791965,69,,,69,Volumetric soil water (RCP8.5),1687791965,1687791965,,,1,1,1,/dataset/volumetric-soil-water-rcp85,,"<p>Volumetric soil water layer 1 annual mean variable from the CMIP5 climate projections. The variable shows the volume of water in soil layer 1 (0-7cm, the surface is at 0 cm) averaged over the year. The ECMWF Integrated Forecasting System model has a four-layer representation of soil; Layer 1: 0-7 cm; Layer 2: 7-28 cm; Layer 3: 28-100 cm; Layer 4: 100-289 cm. The volumetric soil water is associated with the soil texture (or classification), soil depth, and the underlying groundwater level.</p>
",,1,2,,,,,,,21,86,,,,171,,,,,,,,,,,,,,,,,91|90,,53,,1,,
205,76b1ef2d-1ed6-482c-93ff-98ae3d01e489,276,en,dataset,1687792125,69,,,69,Mean air temperature - CEDA,1687792125,1687792125,,,1,1,1,/dataset/mean-air-temperature-ceda,,"<p>Mean air temperature from the UK Climate Projection 2018 (UKCP18) project.</p>
",,1,2,,,,,,,21,86,,,,172,,,,,,,,,,,,,,,,,91|90,,53,,1,,
206,ec5aee31-bf69-419d-8a78-71b72157047f,277,en,dataset,1687792157,69,,,69,Wind speed at 10m - CEDA,1687792157,1687792157,,,1,1,1,/dataset/wind-speed-10m-ceda,,"<p>Wind speed at 10m&nbsp;from the UK Climate Projection 2018 (UKCP18) project.</p>
",,1,2,,,,,,,21,86,,,,173,,,,,,,,,,,,,,,,,91|90,,53,,1,,
207,90560d6c-3db4-438d-a446-f14eb2b5b147,278,en,dataset,1687792177,69,,,69,Precipitation Rate - CEDA,1687792177,1687792176,,,1,1,1,/dataset/precipitation-rate-ceda,,"<p>Precipitation Rate&nbsp;from the UK Climate Projection 2018 (UKCP18) project.</p>
",,1,2,,,,,,,21,86,,,,174,,,,,,,,,,,,,,,,,91|90,,53,,1,,
208,f7754264-1195-4013-895f-e4b31d35c4fa,279,en,dataset,1687792200,69,,,69,Surface Snow Amount - CEDA,1687792200,1687792200,,,1,1,1,/dataset/surface-snow-amount-ceda,,"<p>Surface Snow Amount&nbsp;from the UK Climate Projection 2018 (UKCP18) project.</p>
",,1,2,,,,,,,21,86,,,,175,,,,,,,,,,,,,,,,,91|90,,53,,1,,
209,c712e3e7-4a59-4a14-9aa7-97038a619e72,280,en,dataset,1687792223,69,,,69,Sea Level,1687792223,1687792223,,,1,1,1,/dataset/sea-level,,"<p>Mock sea level rise indicator, not accurate, testing purposes only</p>
",,1,2,,,,,,,21,86,,,,176,,,,,,,,,,,,,,,,,91|90,,53,,1,,
210,5ba9ac51-df36-4c16-a3fc-2a9a92022645,281,en,dataset,1687796614,69,,,69,Curlew Survey Data -Cefni- O_BR,1687796614,1687796614,,,1,1,1,/dataset/curlew-survey-data-cefni-obr,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,177,,,,,,,,,,,,,,,,,90,,53,,1,,
211,428b27f2-3371-48e2-8025-3a4c5e6e01ef,282,en,dataset,1687796643,69,,,69,Curlew Survey Data -Cefni- W_BB,1687796643,1687796643,,,1,1,1,/dataset/curlew-survey-data-cefni-wbb,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,178,,,,,,,,,,,,,,,,,90,,53,,1,,
212,159b1af0-337a-45fa-95e8-10d9fff500cf,283,en,dataset,1687796659,69,,,69,Curlew Survey Data -Cefni- W_BR,1687796659,1687796659,,,1,1,1,/dataset/curlew-survey-data-cefni-wbr,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,179,,,,,,,,,,,,,,,,,90,,53,,1,,
213,c32c1f53-c3ee-4d2a-87b0-ba173cdbafc3,284,en,dataset,1687796683,69,,,69,Curlew Survey Data -Cefni- W_GG,1687796683,1687796683,,,1,1,1,/dataset/curlew-survey-data-cefni-wgg,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,180,,,,,,,,,,,,,,,,,90,,53,,1,,
214,85ed7152-34b4-41f1-9e04-1f05b6f623cd,285,en,dataset,1687797234,69,,,69,Curlew Survey Data -Cefni- W_GR,1687797234,1687797233,,,1,1,1,/dataset/curlew-survey-data-cefni-wgr,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,181,,,,,,,,,,,,,,,,,90,,53,,1,,
215,bf2bccc8-1156-4990-8e16-25ce8fe8e632,286,en,dataset,1687797254,69,,,69,Curlew Survey Data -Cefni- W_GW,1687797254,1687797253,,,1,1,1,/dataset/curlew-survey-data-cefni-wgw,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,182,,,,,,,,,,,,,,,,,90,,53,,1,,
216,9526e209-5110-4b13-a6d4-63eb91ce4abd,287,en,dataset,1687797272,69,,,69,Curlew Survey Data -Cefni- W_NN,1687797272,1687797272,,,1,1,1,/dataset/curlew-survey-data-cefni-wnn,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,183,,,,,,,,,,,,,,,,,90,,53,,1,,
217,64366cfd-d09b-40bf-972f-7003c6e80882,288,en,dataset,1687797290,69,,,69,Curlew Survey Data -Cefni- W_NO,1687797290,1687797289,,,1,1,1,/dataset/curlew-survey-data-cefni-wno,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,184,,,,,,,,,,,,,,,,,90,,53,,1,,
218,1bd704ff-a853-4278-9d7c-1e6ad0abd608,289,en,dataset,1687797304,69,,,69,Curlew Survey Data -Cefni- W_NR,1687797304,1687797304,,,1,1,1,/dataset/curlew-survey-data-cefni-wnr,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,185,,,,,,,,,,,,,,,,,90,,53,,1,,
219,c7f770c2-28c1-4840-b1ac-4c522eb85555,290,en,dataset,1687797321,69,,,69,Curlew Survey Data -Cefni- W_NW,1687797321,1687797321,,,1,1,1,/dataset/curlew-survey-data-cefni-wnw,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,186,,,,,,,,,,,,,,,,,90,,53,,1,,
220,00d8db99-d6fe-41c2-9796-3a4e8668ba0c,291,en,dataset,1687797339,69,,,69,Curlew Survey Data -Cefni- W_OB,1687797339,1687797339,,,1,1,1,/dataset/curlew-survey-data-cefni-wob,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,187,,,,,,,,,,,,,,,,,90,,53,,1,,
221,fd22780c-75c6-4f85-a3be-88e5690aee73,292,en,dataset,1687797360,69,,,69,Curlew Survey Data -Cefni- W_ON,1687797360,1687797360,,,1,1,1,/dataset/curlew-survey-data-cefni-won,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,188,,,,,,,,,,,,,,,,,90,,53,,1,,
222,53da049e-db10-4b74-948d-262be19bf009,293,en,dataset,1687797375,69,,,69,Curlew Survey Data -Cefni- W_OO,1687797375,1687797375,,,1,1,1,/dataset/curlew-survey-data-cefni-woo,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,189,,,,,,,,,,,,,,,,,90,,53,,1,,
223,c82d5828-31d2-4d61-8f6c-049a6691980a,294,en,dataset,1687797393,69,,,69,Curlew Survey Data -Cefni- W_RG,1687797393,1687797392,,,1,1,1,/dataset/curlew-survey-data-cefni-wrg,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,190,,,,,,,,,,,,,,,,,90,,53,,1,,
224,62efdb89-55ae-44f3-bd59-3ce69aed27e0,295,en,dataset,1687797403,69,,,69,Curlew Survey Data -Cefni- W_RN,1687797403,1687797403,,,1,1,1,/dataset/curlew-survey-data-cefni-wrn,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,191,,,,,,,,,,,,,,,,,90,,53,,1,,
225,12b69785-d558-45bb-b924-f394b6f30194,296,en,dataset,1687797415,69,,,69,Curlew Survey Data -Cefni- W_RO,1687797415,1687797415,,,1,1,1,/dataset/curlew-survey-data-cefni-wro,,"<p>Curlew tracking data - Cefni</p>
",,1,2,,,,,,,96,10,,,,192,,,,,,,,,,,,,,,,,90,,53,,1,,
